Block,Variable,Code,Type,Unit,Source,Year,Value
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,1997,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,1998,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,1999,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2000,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2001,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2002,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2003,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2004,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2005,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2006,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2007,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2008,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2009,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2010,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2011,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2012,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2013,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2014,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2015,166598993.1311111
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2016,189209458.8476889
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2017,269965459.9294778
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2018,327516133.8775556
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2019,391246008.5924111
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2020,547137977.2979555
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2021,419901340.2038778
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2022,770110779.7206445
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2023,798856376.6761334
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,2024,963316883.905954
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,1990,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,1991,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,1992,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,1993,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,1994,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,1995,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,1996,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,1997,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,1998,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,1999,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2000,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2001,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2002,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2003,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2004,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2005,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2006,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2007,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2008,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2009,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2010,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2011,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2012,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2013,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2014,
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2015,134013082.2864444
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2016,165457716.8366667
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2017,243933065.88
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2018,295052525.1166168
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2019,317716269.6180582
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2020,402429904.6122235
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2021,416610593.313252
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2022,524182457.9566666
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2023,569917282.56
Fiscal,Current expenditure,CUREXP,Compute,USD,CBS,2024,713920632.4518
External,Exports goods,X_GOODS,Collect,USD,CBS,1990,6264181.279
External,Exports goods,X_GOODS,Collect,USD,CBS,1991,4572701.473
External,Exports goods,X_GOODS,Collect,USD,CBS,1992,7248835.935
External,Exports goods,X_GOODS,Collect,USD,CBS,1993,8772713.297
External,Exports goods,X_GOODS,Collect,USD,CBS,1994,10682031.82
External,Exports goods,X_GOODS,Collect,USD,CBS,1995,14369177.29
External,Exports goods,X_GOODS,Collect,USD,CBS,1996,20491481.9
External,Exports goods,X_GOODS,Collect,USD,CBS,1997,24489135.66
External,Exports goods,X_GOODS,Collect,USD,CBS,1998,30520697
External,Exports goods,X_GOODS,Collect,USD,CBS,1999,39460689.29
External,Exports goods,X_GOODS,Collect,USD,CBS,2000,50761576.79
External,Exports goods,X_GOODS,Collect,USD,CBS,2001,60329347.37
External,Exports goods,X_GOODS,Collect,USD,CBS,2002,73956073.89
External,Exports goods,X_GOODS,Collect,USD,CBS,2003,95395336.96
External,Exports goods,X_GOODS,Collect,USD,CBS,2004,119753143
External,Exports goods,X_GOODS,Collect,USD,CBS,2005,151922102.7
External,Exports goods,X_GOODS,Collect,USD,CBS,2006,195455369.2
External,Exports goods,X_GOODS,Collect,USD,CBS,2007,246964663
External,Exports goods,X_GOODS,Collect,USD,CBS,2008,323765551.7
External,Exports goods,X_GOODS,Collect,USD,CBS,2009,433383813.5
External,Exports goods,X_GOODS,Collect,USD,CBS,2010,544659538.5
External,Exports goods,X_GOODS,Collect,USD,CBS,2011,720541679.3
External,Exports goods,X_GOODS,Collect,USD,CBS,2012,961248928.1
External,Exports goods,X_GOODS,Collect,USD,CBS,2013,846064880.5
External,Exports goods,X_GOODS,Collect,USD,CBS,2014,957370957.3
External,Exports goods,X_GOODS,Collect,USD,CBS,2015,1089471579
External,Exports goods,X_GOODS,Collect,USD,CBS,2016,1206668142
External,Exports goods,X_GOODS,Collect,USD,CBS,2017,1094601770
External,Exports goods,X_GOODS,Collect,USD,CBS,2018,1203193215
External,Exports goods,X_GOODS,Collect,USD,CBS,2019,1157150442
External,Exports goods,X_GOODS,Collect,USD,CBS,2020,1178000000
External,Exports goods,X_GOODS,Collect,USD,CBS,2021,1378676991
External,Exports goods,X_GOODS,Collect,USD,CBS,2022,1567191740
External,Exports goods,X_GOODS,Collect,USD,CBS,2023,2222215339
External,Exports goods,X_GOODS,Collect,USD,CBS,2024,3161314159
External,Imports goods,M_GOODS,Collect,USD,CBS,1990,69102680.75
External,Imports goods,M_GOODS,Collect,USD,CBS,1991,31938671.75
External,Imports goods,M_GOODS,Collect,USD,CBS,1992,46902774.33
External,Imports goods,M_GOODS,Collect,USD,CBS,1993,62319920.88
External,Imports goods,M_GOODS,Collect,USD,CBS,1994,66199382.94
External,Imports goods,M_GOODS,Collect,USD,CBS,1995,81277401.34
External,Imports goods,M_GOODS,Collect,USD,CBS,1996,99230715.65
External,Imports goods,M_GOODS,Collect,USD,CBS,1997,119278059
External,Imports goods,M_GOODS,Collect,USD,CBS,1998,145775848.5
External,Imports goods,M_GOODS,Collect,USD,CBS,1999,188302499.6
External,Imports goods,M_GOODS,Collect,USD,CBS,2000,228282641.8
External,Imports goods,M_GOODS,Collect,USD,CBS,2001,282523791.1
External,Imports goods,M_GOODS,Collect,USD,CBS,2002,344748307.9
External,Imports goods,M_GOODS,Collect,USD,CBS,2003,406871071.1
External,Imports goods,M_GOODS,Collect,USD,CBS,2004,488590504.7
External,Imports goods,M_GOODS,Collect,USD,CBS,2005,600051746.9
External,Imports goods,M_GOODS,Collect,USD,CBS,2006,694938760.9
External,Imports goods,M_GOODS,Collect,USD,CBS,2007,926421639.2
External,Imports goods,M_GOODS,Collect,USD,CBS,2008,1178647992
External,Imports goods,M_GOODS,Collect,USD,CBS,2009,1535952762
External,Imports goods,M_GOODS,Collect,USD,CBS,2010,1927320301
External,Imports goods,M_GOODS,Collect,USD,CBS,2011,2500709532
External,Imports goods,M_GOODS,Collect,USD,CBS,2012,3281542715
External,Imports goods,M_GOODS,Collect,USD,CBS,2013,2910724968
External,Imports goods,M_GOODS,Collect,USD,CBS,2014,3346975403
External,Imports goods,M_GOODS,Collect,USD,CBS,2015,3895748490
External,Imports goods,M_GOODS,Collect,USD,CBS,2016,4304534922
External,Imports goods,M_GOODS,Collect,USD,CBS,2017,4717395429
External,Imports goods,M_GOODS,Collect,USD,CBS,2018,5133792214
External,Imports goods,M_GOODS,Collect,USD,CBS,2019,5104023256
External,Imports goods,M_GOODS,Collect,USD,CBS,2020,5353000000
External,Imports goods,M_GOODS,Collect,USD,CBS,2021,5662416751
External,Imports goods,M_GOODS,Collect,USD,CBS,2022,6725980452
External,Imports goods,M_GOODS,Collect,USD,CBS,2023,7992514324
External,Imports goods,M_GOODS,Collect,USD,CBS,2024,10271192787
External,Exports services,X_SERV,Collect,USD,CBS,1990,
External,Exports services,X_SERV,Collect,USD,CBS,1991,
External,Exports services,X_SERV,Collect,USD,CBS,1992,
External,Exports services,X_SERV,Collect,USD,CBS,1993,
External,Exports services,X_SERV,Collect,USD,CBS,1994,
External,Exports services,X_SERV,Collect,USD,CBS,1995,
External,Exports services,X_SERV,Collect,USD,CBS,1996,
External,Exports services,X_SERV,Collect,USD,CBS,1997,
External,Exports services,X_SERV,Collect,USD,CBS,1998,
External,Exports services,X_SERV,Collect,USD,CBS,1999,
External,Exports services,X_SERV,Collect,USD,CBS,2000,
External,Exports services,X_SERV,Collect,USD,CBS,2001,
External,Exports services,X_SERV,Collect,USD,CBS,2002,
External,Exports services,X_SERV,Collect,USD,CBS,2003,
External,Exports services,X_SERV,Collect,USD,CBS,2004,
External,Exports services,X_SERV,Collect,USD,CBS,2005,
External,Exports services,X_SERV,Collect,USD,CBS,2006,
External,Exports services,X_SERV,Collect,USD,CBS,2007,
External,Exports services,X_SERV,Collect,USD,CBS,2008,
External,Exports services,X_SERV,Collect,USD,CBS,2009,
External,Exports services,X_SERV,Collect,USD,CBS,2010,
External,Exports services,X_SERV,Collect,USD,CBS,2011,
External,Exports services,X_SERV,Collect,USD,CBS,2012,
External,Exports services,X_SERV,Collect,USD,CBS,2013,
External,Exports services,X_SERV,Collect,USD,CBS,2014,
External,Exports services,X_SERV,Collect,USD,CBS,2015,
External,Exports services,X_SERV,Collect,USD,CBS,2016,
External,Exports services,X_SERV,Collect,USD,CBS,2017,
External,Exports services,X_SERV,Collect,USD,CBS,2018,655795552.8382584
External,Exports services,X_SERV,Collect,USD,CBS,2019,675369775.8679004
External,Exports services,X_SERV,Collect,USD,CBS,2020,369919656.4900564
External,Exports services,X_SERV,Collect,USD,CBS,2021,558416001.0324373
External,Exports services,X_SERV,Collect,USD,CBS,2022,678923051.1038195
External,Exports services,X_SERV,Collect,USD,CBS,2023,974308444.729247
External,Exports services,X_SERV,Collect,USD,CBS,2024,1360600020.4160912
External,Imports services,M_SERV,Collect,USD,CBS,1990,
External,Imports services,M_SERV,Collect,USD,CBS,1991,
External,Imports services,M_SERV,Collect,USD,CBS,1992,
External,Imports services,M_SERV,Collect,USD,CBS,1993,
External,Imports services,M_SERV,Collect,USD,CBS,1994,
External,Imports services,M_SERV,Collect,USD,CBS,1995,
External,Imports services,M_SERV,Collect,USD,CBS,1996,
External,Imports services,M_SERV,Collect,USD,CBS,1997,
External,Imports services,M_SERV,Collect,USD,CBS,1998,
External,Imports services,M_SERV,Collect,USD,CBS,1999,
External,Imports services,M_SERV,Collect,USD,CBS,2000,
External,Imports services,M_SERV,Collect,USD,CBS,2001,
External,Imports services,M_SERV,Collect,USD,CBS,2002,
External,Imports services,M_SERV,Collect,USD,CBS,2003,
External,Imports services,M_SERV,Collect,USD,CBS,2004,
External,Imports services,M_SERV,Collect,USD,CBS,2005,
External,Imports services,M_SERV,Collect,USD,CBS,2006,
External,Imports services,M_SERV,Collect,USD,CBS,2007,
External,Imports services,M_SERV,Collect,USD,CBS,2008,
External,Imports services,M_SERV,Collect,USD,CBS,2009,
External,Imports services,M_SERV,Collect,USD,CBS,2010,
External,Imports services,M_SERV,Collect,USD,CBS,2011,
External,Imports services,M_SERV,Collect,USD,CBS,2012,
External,Imports services,M_SERV,Collect,USD,CBS,2013,
External,Imports services,M_SERV,Collect,USD,CBS,2014,
External,Imports services,M_SERV,Collect,USD,CBS,2015,
External,Imports services,M_SERV,Collect,USD,CBS,2016,
External,Imports services,M_SERV,Collect,USD,CBS,2017,
External,Imports services,M_SERV,Collect,USD,CBS,2018,-1868027708.2524068
External,Imports services,M_SERV,Collect,USD,CBS,2019,-2047280747.8515587
External,Imports services,M_SERV,Collect,USD,CBS,2020,-1322730102.278872
External,Imports services,M_SERV,Collect,USD,CBS,2021,-1755929753.3694792
External,Imports services,M_SERV,Collect,USD,CBS,2022,-2075427136.71275
External,Imports services,M_SERV,Collect,USD,CBS,2023,-2127986918.0759866
External,Imports services,M_SERV,Collect,USD,CBS,2024,-2722291724.9923296
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,1990,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,1991,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,1992,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,1993,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,1994,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,1995,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,1996,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,1997,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,1998,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,1999,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2000,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2001,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2002,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2003,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2004,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2005,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2006,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2007,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2008,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2009,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2010,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2011,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2012,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2013,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2014,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2015,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2016,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2017,
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2018,54964752.06665894
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2019,86775037.5268629
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2020,101428701.51794906
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2021,121717173.6453738
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2022,132025967.3585505
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2023,147303740.2287549
External,Primary income credit,PRI_INC_CR,Collect,USD,CBS,2024,481279478.28837144
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,1990,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,1991,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,1992,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,1993,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,1994,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,1995,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,1996,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,1997,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,1998,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,1999,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2000,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2001,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2002,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2003,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2004,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2005,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2006,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2007,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2008,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2009,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2010,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2011,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2012,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2013,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2014,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2015,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2016,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2017,
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2018,-25548987.63037959
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2019,-30208407.654026628
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2020,-38119757.298851475
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2021,-57520500.28240225
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2022,-220475321.17406583
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2023,-232710469.94355384
External,Primary income debit,PRI_INC_DB,Collect,USD,CBS,2024,-196891503.9573602
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,1990,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,1991,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,1992,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,1993,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,1994,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,1995,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,1996,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,1997,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,1998,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,1999,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2000,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2001,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2002,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2003,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2004,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2005,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2006,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2007,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2008,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2009,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2010,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2011,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2012,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2013,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2014,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2015,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2016,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2017,
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2018,2560239432.350525
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2019,3109447304.7000446
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2020,3149412059.5463796
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2021,3862876801.3626876
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2022,4936899301.376589
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2023,4845583990.270072
External,Secondary income credit,SEC_INC_CR,Collect,USD,CBS,2024,4930607087.366353
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,1990,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,1991,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,1992,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,1993,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,1994,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,1995,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,1996,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,1997,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,1998,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,1999,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2000,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2001,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2002,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2003,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2004,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2005,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2006,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2007,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2008,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2009,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2010,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2011,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2012,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2013,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2014,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2015,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2016,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2017,
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2018,-377275982.2867896
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2019,-489266708.0998399
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2020,-639789825.4151381
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2021,-855095522.8650432
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2022,-1070851084.0183755
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2023,-1023026380.9492806
External,Secondary income debit,SEC_INC_DB,Collect,USD,CBS,2024,-1352579168.0618012
External,Remittances,REM,Collect,USD,CBS,1990,
External,Remittances,REM,Collect,USD,CBS,1991,
External,Remittances,REM,Collect,USD,CBS,1992,
External,Remittances,REM,Collect,USD,CBS,1993,
External,Remittances,REM,Collect,USD,CBS,1994,
External,Remittances,REM,Collect,USD,CBS,1995,
External,Remittances,REM,Collect,USD,CBS,1996,
External,Remittances,REM,Collect,USD,CBS,1997,
External,Remittances,REM,Collect,USD,CBS,1998,
External,Remittances,REM,Collect,USD,CBS,1999,
External,Remittances,REM,Collect,USD,CBS,2000,
External,Remittances,REM,Collect,USD,CBS,2001,
External,Remittances,REM,Collect,USD,CBS,2002,
External,Remittances,REM,Collect,USD,CBS,2003,
External,Remittances,REM,Collect,USD,CBS,2004,
External,Remittances,REM,Collect,USD,CBS,2005,
External,Remittances,REM,Collect,USD,CBS,2006,
External,Remittances,REM,Collect,USD,CBS,2007,
External,Remittances,REM,Collect,USD,CBS,2008,
External,Remittances,REM,Collect,USD,CBS,2009,
External,Remittances,REM,Collect,USD,CBS,2010,
External,Remittances,REM,Collect,USD,CBS,2011,
External,Remittances,REM,Collect,USD,CBS,2012,
External,Remittances,REM,Collect,USD,CBS,2013,
External,Remittances,REM,Collect,USD,CBS,2014,
External,Remittances,REM,Collect,USD,CBS,2015,
External,Remittances,REM,Collect,USD,CBS,2016,
External,Remittances,REM,Collect,USD,CBS,2017,
External,Remittances,REM,Collect,USD,CBS,2018,690987878.6838148
External,Remittances,REM,Collect,USD,CBS,2019,611013384.6816347
External,Remittances,REM,Collect,USD,CBS,2020,717085076.5682108
External,Remittances,REM,Collect,USD,CBS,2021,870511783.8277873
External,Remittances,REM,Collect,USD,CBS,2022,1579000000
External,Remittances,REM,Collect,USD,CBS,2023,825993872.5256565
External,Remittances,REM,Collect,USD,CBS,2024,876161182.6872398
External,Capital account balance,KAB,Collect,USD,CBS,1990,
External,Capital account balance,KAB,Collect,USD,CBS,1991,
External,Capital account balance,KAB,Collect,USD,CBS,1992,
External,Capital account balance,KAB,Collect,USD,CBS,1993,
External,Capital account balance,KAB,Collect,USD,CBS,1994,
External,Capital account balance,KAB,Collect,USD,CBS,1995,
External,Capital account balance,KAB,Collect,USD,CBS,1996,
External,Capital account balance,KAB,Collect,USD,CBS,1997,
External,Capital account balance,KAB,Collect,USD,CBS,1998,
External,Capital account balance,KAB,Collect,USD,CBS,1999,
External,Capital account balance,KAB,Collect,USD,CBS,2000,
External,Capital account balance,KAB,Collect,USD,CBS,2001,
External,Capital account balance,KAB,Collect,USD,CBS,2002,
External,Capital account balance,KAB,Collect,USD,CBS,2003,
External,Capital account balance,KAB,Collect,USD,CBS,2004,
External,Capital account balance,KAB,Collect,USD,CBS,2005,
External,Capital account balance,KAB,Collect,USD,CBS,2006,
External,Capital account balance,KAB,Collect,USD,CBS,2007,
External,Capital account balance,KAB,Collect,USD,CBS,2008,
External,Capital account balance,KAB,Collect,USD,CBS,2009,
External,Capital account balance,KAB,Collect,USD,CBS,2010,
External,Capital account balance,KAB,Collect,USD,CBS,2011,
External,Capital account balance,KAB,Collect,USD,CBS,2012,
External,Capital account balance,KAB,Collect,USD,CBS,2013,
External,Capital account balance,KAB,Collect,USD,CBS,2014,
External,Capital account balance,KAB,Collect,USD,CBS,2015,
External,Capital account balance,KAB,Collect,USD,CBS,2016,
External,Capital account balance,KAB,Collect,USD,CBS,2017,
External,Capital account balance,KAB,Collect,USD,CBS,2018,146442598.03166324
External,Capital account balance,KAB,Collect,USD,CBS,2019,189411908.59552744
External,Capital account balance,KAB,Collect,USD,CBS,2020,1015796522.6028473
External,Capital account balance,KAB,Collect,USD,CBS,2021,328144803.16260237
External,Capital account balance,KAB,Collect,USD,CBS,2022,443038437.09071815
External,Capital account balance,KAB,Collect,USD,CBS,2023,2024709093.263792
External,Capital account balance,KAB,Collect,USD,CBS,2024,1825764919.4603486
External,Financial account balance,FAB,Collect,USD,CBS,1990,
External,Financial account balance,FAB,Collect,USD,CBS,1991,
